Thumb,IndexFinger,MiddleFinger,RingFinger,LittleFinger,accelerometer_x,accelerometer_y,accelerometer_z,temperature,gyro_x,gyro_y,gyro_z,Gesture
338,499,488,274,316,13480,8348,7280,28.11,-716,-131,40,2
338,499,488,274,316,13428,8468,7044,28.06,-543,-32,63,2
339,498,488,274,316,13440,8292,6828,28.2,-575,-5,-54,2
339,498,488,274,316,13536,8428,7076,28.11,-634,-167,-2,2
339,498,488,274,316,13700,8404,7176,28.01,-787,-311,95,2
339,498,487,274,316,13356,8500,7816,28.15,-96,-218,195,2
339,498,487,274,316,13556,8536,7092,28.15,-683,-408,-47,2
339,498,487,274,316,13348,8272,7112,28.15,-704,-328,-35,2
339,498,488,274,316,13504,8424,7108,28.2,-629,-66,108,2
339,498,487,274,316,13396,8160,7344,28.15,-510,-398,-99,2
339,498,487,274,316,13348,8144,7576,28.2,-795,-145,-16,2
339,498,489,274,316,13128,8316,7144,28.2,-755,64,-251,2
339,498,489,274,316,13308,7952,7236,28.06,-848,-430,-34,2
339,498,484,274,316,13164,7832,6912,28.11,-746,-914,126,2
340,498,474,274,317,13156,8416,7540,28.25,-414,-59,135,2
339,498,478,274,316,13288,8628,7612,28.25,-556,-156,-19,2
339,498,477,274,316,13072,8336,7304,28.2,-776,83,4,2
339,498,479,274,316,13096,8264,7844,28.15,-639,-510,161,2
364,462,375,289,316,7248,860,16164,29.33,-651,-241,3,2
364,462,376,288,316,7108,960,16216,29.38,-814,-282,-94,2
364,462,376,288,316,7112,964,16168,29.42,-592,-162,-41,2
364,461,376,289,316,7244,1008,16180,29.28,-747,-129,-9,2
364,466,375,289,316,7232,908,16028,29.38,-578,-229,-98,2
362,465,376,289,315,7344,1040,15972,29.33,-794,-138,-132,2
362,464,376,289,315,7388,1064,15848,29.42,-644,-177,-43,2
363,464,376,289,315,7248,856,15976,29.47,-497,-65,0,2
362,463,375,289,315,7156,984,16156,29.33,-533,-294,-24,2
363,461,375,289,315,7308,1016,16040,29.42,-578,-224,-67,2
363,465,375,289,315,7700,908,15928,29.28,-764,-229,-35,2
362,466,375,289,315,7468,1028,15996,29.33,-808,-264,-96,2
362,466,375,289,315,7284,1096,15864,29.38,-798,-180,-149,2
362,465,375,289,315,7292,1108,16012,29.33,-749,-172,52,2
362,464,375,289,315,7460,896,15936,29.33,-691,-158,-69,2
362,463,375,289,315,7272,900,16208,29.33,-546,-247,-27,2
362,464,375,289,315,7336,1264,16176,29.28,-826,-283,-79,2
362,463,375,289,315,7284,1188,16304,29.24,-866,86,-188,2
362,462,375,289,315,7124,976,16180,29.33,-595,-149,-40,2
362,461,375,289,316,7192,864,16192,29.28,-638,-112,57,2
362,462,375,289,316,7168,1048,16124,29.28,-553,-177,-18,2
362,463,375,289,315,7216,1016,16096,29.33,-648,-90,14,2
362,467,375,289,316,7136,1116,16056,29.38,-581,-170,39,2
362,468,375,289,316,7068,1284,16292,29.33,-652,-305,-48,2
362,469,375,289,316,7156,1120,16180,29.24,-717,-97,29,2
363,470,375,289,316,7224,1084,16080,29.24,-728,-231,36,2
363,470,375,288,316,7176,1196,16012,29.38,-756,-172,-97,2
363,470,375,289,316,7184,1252,16136,29.33,-698,-264,-80,2
362,468,375,289,316,8560,852,17592,29.38,546,-3697,931,2
327,496,493,290,312,12180,-1232,12568,29.33,-1082,-1661,1092,2
363,494,492,297,315,14092,-1004,10500,29.38,117,-476,-125,2
366,491,472,296,289,14352,-2496,10636,29.33,-959,-125,239,2
357,485,460,293,284,14024,-1088,10408,29.33,-1244,-303,-60,2
354,484,491,298,302,13920,-1348,10776,29.28,-878,5,13,2
353,480,488,298,305,14124,-1308,10656,29.28,-410,-53,42,2
354,476,484,298,307,14288,-1272,10648,29.28,-729,-276,-17,2
354,475,483,298,308,14220,-1396,10584,29.33,-627,-211,-52,2
353,471,480,299,308,14100,-1348,10688,29.14,-801,-223,71,2
353,470,479,299,309,14024,-1256,10804,29.14,-684,-200,-8,2
353,469,478,299,309,14184,-1068,10556,29.14,-734,-235,-125,2
354,469,477,299,309,13956,-1328,10612,29.24,-910,-197,95,2
354,468,477,299,309,14056,-1088,10616,29.24,-525,40,203,2
354,468,476,299,310,13844,-1036,10608,29.28,-706,-188,-52,2
354,468,476,300,309,13972,-1132,10584,29.24,-662,-103,-27,2
354,468,476,300,310,14052,-1108,10692,29.28,-927,-258,53,2
354,468,475,300,310,13888,-868,10680,29.33,-606,-159,-4,2
354,467,475,300,310,14164,-1084,10620,29.24,-806,-266,3,2
354,467,475,300,310,14172,-1192,10752,29.24,-766,-227,14,2
353,467,474,300,309,14116,-1140,10592,29.33,-618,-351,-83,2
354,465,474,300,310,14120,-976,10476,29.28,-700,-192,-33,2
354,465,473,300,310,14068,-1208,10592,29.14,-618,-223,34,2
354,465,473,300,310,14072,-1056,10732,29.24,-563,-127,31,2
353,464,473,300,310,13980,-1132,10744,29.19,-706,-290,-16,2
354,464,473,301,310,13992,-1156,10720,29.24,-530,-140,11,2
354,463,472,301,310,13948,-796,10612,29.28,-496,-269,-6,2
354,462,472,301,310,14048,-1036,10652,29.14,-529,-235,-158,2
354,462,471,301,310,14036,-956,10872,29.19,-772,-367,-147,2
354,462,471,301,311,14144,-860,10604,29.19,-778,-85,48,2
354,461,471,301,311,14100,-1164,10696,29.09,-610,-300,-128,2
354,461,470,301,311,14076,-892,10584,29.14,-713,-212,23,2
354,461,470,301,311,14156,-808,10596,29.19,-592,-304,-9,2
354,460,470,301,311,13972,-988,10744,29.19,-771,-178,-8,2
354,460,470,301,311,14144,-1164,10704,29.19,-613,-229,-153,2
354,461,469,301,311,14064,-1088,10756,29.09,-695,-79,18,2
354,461,468,301,312,14180,-1020,10664,29.19,-550,-225,16,2
354,460,467,301,312,13984,-1144,10588,29.05,-589,-236,30,2
353,460,467,301,311,13948,-1060,10700,29.19,-601,-169,48,2
354,460,467,301,312,14016,-964,10756,29.19,-650,-81,-24,2
354,460,467,302,312,14024,-1104,10584,29.19,-747,-256,-105,2
354,460,467,302,312,14200,-1044,10696,28.95,-831,-210,-20,2
354,460,467,302,312,14176,-1076,10304,29.09,-689,-246,-35,2
354,460,466,302,312,14188,-1116,10744,29.24,-661,-221,-157,2
354,460,467,302,312,14252,-1096,10696,29.09,-407,-56,38,2
354,460,466,302,312,14164,-964,10432,29.14,-655,-274,3,2
354,460,466,302,312,14204,-788,10408,29.19,-692,-153,1,2
355,460,466,302,313,14196,-656,10564,29.05,-720,-159,-94,2
354,459,466,302,313,14280,-780,10428,29.19,-649,-218,-11,2
355,459,466,302,313,14216,-604,10656,29.05,-601,-73,40,2
354,459,466,302,313,14336,-860,10520,29.19,-659,-123,4,2
355,458,465,302,313,14236,-912,10412,29.05,-731,-128,3,2
354,459,466,303,312,14100,-508,10668,29.19,-721,-215,-23,2
355,460,466,303,313,13976,-704,10940,29.33,-422,-929,-395,2
355,459,465,303,313,13948,-320,11072,29.09,-468,-259,-162,2
355,458,466,303,313,13972,-512,10948,29.24,-926,-314,383,2
355,456,465,304,313,14120,-120,10468,29.14,-521,-327,-78,2
355,455,465,304,313,14316,-392,9956,29.24,-360,-9,536,2
355,455,465,304,313,13768,-704,11152,29.24,-851,-686,-140,2
355,453,465,304,313,13680,-220,11012,29.05,-912,-280,-193,2
355,453,465,304,313,13940,-296,10876,29.24,-724,-91,89,2
356,453,465,304,313,13748,-172,10976,29.19,-534,1,-147,2
355,458,465,304,313,13748,16,10904,29.19,-568,-455,-144,2
355,455,464,304,313,13980,-112,10716,29.19,-617,-323,-57,2
355,455,464,304,313,13832,-184,10716,29.14,-830,-381,11,2
355,452,464,304,302,14220,-192,10528,29.19,-681,-284,31,2
355,451,464,305,314,14244,-20,10812,29.19,-407,-655,-287,2
354,449,464,305,313,14316,548,9816,29.14,-527,377,-1268,2
355,449,462,305,314,14136,188,10612,29.14,-1235,675,-79,2
354,450,462,305,313,14052,308,10428,29.19,-804,-721,-283,2
354,450,462,305,313,13912,268,11084,29.14,-694,-489,-17,2
355,445,462,305,313,13828,536,10884,29.14,-699,-30,85,2
341,499,383,255,292,10744,8704,10316,29.61,-662,-242,-33,2
341,499,383,254,292,10872,9028,9756,29.66,-816,515,69,2
341,498,383,255,292,10716,8744,10472,29.71,-647,-52,-4,2
341,499,383,255,292,10696,8712,10364,29.75,-817,-365,-128,2
342,499,383,255,292,10920,9212,10288,29.71,-760,-126,-161,2
341,499,383,255,293,10896,8896,10492,29.75,-573,-400,57,2
342,499,383,255,293,10908,8928,10232,29.71,-579,-122,-12,2
342,499,383,255,293,10656,8936,10280,29.8,-693,-188,10,2
342,499,383,255,293,10748,8736,10416,29.8,-686,-132,-101,2
342,499,384,255,293,10924,9044,10544,29.8,-695,-113,57,2
342,499,383,255,293,10968,8504,10040,29.75,-675,-339,-5,2
342,499,384,255,293,10944,8920,10296,29.8,-789,-183,-37,2
342,499,383,255,293,10868,8960,10448,29.8,-662,-401,34,2
342,499,384,255,293,10788,8700,10252,29.89,-683,-373,44,2
342,499,384,255,293,10884,9140,10620,29.85,-643,-56,-47,2
342,499,384,255,293,10788,8904,10388,29.94,-590,-196,-127,2
342,499,384,255,293,10788,8524,10240,29.85,-735,-215,76,2
342,499,384,255,293,10872,8740,10420,29.89,-654,-300,-83,2
342,499,384,255,294,10808,9284,10364,29.94,-441,73,146,2
342,499,384,255,294,10656,8984,9848,29.8,-619,-355,-61,2
342,499,384,255,294,10820,8660,10128,29.8,-738,-213,50,2
342,499,384,256,294,10728,9260,10232,29.75,-810,-290,54,2
342,499,385,255,294,10908,8756,10432,29.89,-600,-550,-143,2
342,499,384,256,294,10612,8736,10324,29.99,-641,-459,117,2
309,500,495,231,266,10268,8584,10968,29.94,2917,345,524,2
316,505,500,228,270,10024,9164,9968,29.94,-174,952,-240,2
319,506,500,232,275,10136,9100,10304,29.99,-324,-151,115,2
320,506,501,233,277,10024,9612,10780,29.99,-843,-154,-44,2
320,507,500,233,277,10088,9112,10720,29.94,-696,96,-97,2
321,507,500,233,277,9736,9384,10788,30.08,-753,-93,-66,2
323,507,500,234,277,9792,9196,10744,29.94,-898,-225,-121,2
323,507,500,234,278,9924,9428,11116,29.94,-574,-287,-16,2
323,507,500,235,278,10008,9424,10956,29.94,-634,-237,-71,2
324,507,499,235,279,9900,9244,10884,29.99,-529,-63,21,2
324,507,499,235,279,9916,9208,11048,30.04,-868,-381,-53,2
324,507,499,235,279,9820,9092,10824,29.99,-678,-356,0,2
324,507,499,235,279,9940,9120,11048,29.99,-554,-107,87,2
324,508,499,235,280,9704,9276,10864,30.04,-720,-176,-19,2
325,508,499,236,280,9592,9240,11156,30.04,-686,-70,-116,2
325,508,499,236,280,9836,9412,11092,30.13,-521,-428,142,2
326,507,499,236,280,9680,9064,11320,30.04,-636,-642,19,2
326,508,499,237,280,9712,8932,11060,29.99,-666,-7,-36,2
326,508,499,237,281,10024,8968,10880,30.08,-553,-41,83,2
326,507,499,237,281,9716,9432,10960,30.04,-567,-327,-75,2
327,508,499,237,281,9844,9128,11136,30.04,-605,-274,61,2
327,508,499,237,281,9504,8948,11072,30.04,-467,-384,84,2
327,508,498,237,281,10100,8840,11108,29.99,-662,-229,117,2
327,508,498,237,281,9252,9852,11040,29.99,-648,-591,-192,2
327,508,498,238,282,9588,9684,10592,30.13,-895,-583,-117,2
327,508,498,238,282,9444,9912,11128,29.99,-724,-132,-365,2
327,508,498,238,282,9648,9400,10720,30.08,-772,466,-54,2
327,508,498,239,282,9564,9960,10668,30.18,-445,128,-18,2
327,507,498,238,282,9628,9600,11004,30.04,-620,-438,33,2
328,508,498,239,282,9712,9512,10988,30.04,-639,-70,118,2
327,508,498,239,283,9692,9892,10908,30.08,-671,-256,-93,2
327,508,498,239,283,9620,9656,10904,30.13,-703,-285,-2,2
328,508,498,239,283,9744,9388,10832,30.18,-572,-133,27,2
328,508,498,239,283,9532,9780,10780,30.18,-549,-279,117,2
328,508,498,239,283,9576,9776,10892,30.13,-733,-2,-24,2
328,508,498,239,283,9460,9492,11032,30.13,-609,-350,7,2
328,508,498,240,283,9576,9736,10912,30.18,-637,-212,178,2
328,508,498,239,284,9612,9736,10816,30.13,-745,-211,-88,2
328,508,498,240,284,9736,9720,10528,30.08,-880,604,-175,2
328,508,497,240,284,9652,9720,10656,30.18,-832,15,-124,2
328,508,497,240,284,9348,10100,10840,30.13,-521,-74,62,2
328,508,497,240,284,9608,9420,10620,30.13,-781,-347,-87,2
328,508,497,240,284,9520,9608,10528,30.08,-674,47,-22,2
329,508,497,240,284,9596,9532,10620,30.18,-768,-318,98,2
329,508,497,240,284,9400,9948,10492,30.18,-692,-63,55,2
329,508,497,240,284,9672,9720,10564,30.08,-551,-62,109,2
329,508,497,240,284,9656,10164,10716,30.18,-654,-247,56,2
329,508,497,240,284,9648,9900,10648,30.08,-673,-373,-12,2
329,508,497,241,285,9496,9508,10464,30.18,-616,-256,-85,2
329,508,497,240,285,9432,10120,10128,30.18,-873,-3,-59,2
329,508,497,241,285,9568,9676,10208,30.18,-778,-266,-187,2
329,508,497,241,285,9648,9632,10268,30.18,-637,-65,-128,2
329,508,497,241,285,9724,9844,10380,30.22,-661,-394,-16,2
330,508,497,241,286,9552,10264,10232,30.18,-660,-124,124,2
329,508,497,241,285,9580,9624,10148,30.18,-713,-555,-288,2
329,508,497,241,285,9580,10040,10252,30.18,-755,-104,-180,2
330,508,497,242,286,9864,9968,10316,30.22,-562,-135,-46,2
330,508,497,242,286,9756,10052,10164,30.13,-805,-37,-83,2
330,508,497,242,286,9676,10212,10116,30.27,-652,-157,75,2
330,508,497,242,286,9584,10016,10096,30.18,-735,-335,-91,2
330,508,497,242,286,9660,10144,10456,30.22,-678,-411,57,2
330,508,497,242,286,9532,10388,10096,30.27,-670,-125,-77,2
330,508,497,242,286,9684,10336,10260,30.18,-625,-199,40,2
330,508,497,242,286,9684,10120,10256,30.22,-810,-284,-40,2
330,508,497,242,287,9672,10040,10432,30.18,-685,-311,14,2
330,508,497,243,286,9504,10432,10812,30.18,-601,-250,106,2
330,508,497,242,287,9600,10248,10268,30.22,-721,-110,-87,2
330,508,497,243,287,9736,9944,10108,30.22,-772,-94,-36,2
330,508,497,243,287,9608,10264,10256,30.32,-614,-81,-68,2
330,508,497,243,287,9704,9944,10208,30.27,-703,-268,2,2
330,508,497,243,287,9616,9932,10024,30.18,-715,-345,-17,2
331,508,496,243,287,9540,10080,10400,30.27,-697,-467,-5,2
330,508,497,243,287,9612,10184,10376,30.27,-691,-414,-11,2
331,508,496,243,287,9724,10108,9900,30.22,-498,-64,-100,2
330,508,496,243,287,9576,10008,9984,30.27,-729,-28,-88,2
331,508,497,243,287,9608,10080,10192,30.27,-703,-16,-66,2
362,500,371,254,288,11488,9472,9056,29.57,-605,-401,162,2
362,499,371,254,288,11248,9484,9096,29.57,-658,-15,-123,2
361,500,371,255,288,11456,9576,9124,29.52,-610,-225,11,2
362,500,371,255,288,11480,9580,8708,29.57,-641,-243,66,2
362,500,371,254,288,11452,9640,9012,29.57,-829,-59,-57,2
362,500,371,255,288,11408,9536,9056,29.61,-738,-151,12,2
362,500,371,255,288,11420,9492,8860,29.61,-722,-217,-35,2
362,500,372,255,288,11296,9280,8708,29.47,-708,2,-29,2
362,501,371,255,288,11368,9540,8940,29.52,-675,-408,48,2
362,500,371,256,289,11488,9300,8900,29.66,-605,-3,-27,2
362,500,372,255,288,11280,9548,9060,29.61,-651,-140,-10,2
362,500,372,255,289,11488,9520,8492,29.57,-617,-102,-164,2
362,500,372,255,288,10844,9788,9216,29.57,-775,-587,243,2
362,500,372,255,289,11680,9572,8488,29.52,-678,-205,-216,2
362,501,372,256,288,11616,9588,8720,29.47,-672,-313,194,2
363,500,372,255,289,11636,9408,8412,29.52,-760,-127,-124,2
363,500,372,255,289,11380,9504,8712,29.57,-743,-266,-67,2
363,500,372,256,289,11800,9384,8692,29.61,-724,-175,25,2
363,500,372,256,289,11692,9128,8644,29.61,-666,-315,81,2
363,501,372,256,289,11840,9256,8548,29.61,-767,-86,138,2
363,500,372,256,289,11576,9204,8808,29.47,-809,-5,-116,2
363,501,372,256,288,11536,9140,8828,29.57,-587,-126,123,2
363,501,372,256,289,11708,9560,8800,29.57,-685,-287,17,2
363,500,372,256,289,11808,9408,8732,29.66,-732,-142,-14,2
363,500,372,256,289,11604,9372,8676,29.52,-668,-161,-14,2
363,500,372,256,289,11808,9348,8628,29.52,-701,-156,-12,2
363,500,372,256,289,11500,9480,8796,29.57,-684,5,20,2
363,500,372,256,289,11744,9248,8712,29.57,-658,-339,-100,2
363,500,372,256,289,11812,9236,8524,29.61,-602,-299,-3,2
364,500,372,256,289,11860,9360,8612,29.61,-643,-171,-30,2
364,500,372,256,289,11960,9148,8400,29.66,-837,20,-122,2
364,500,372,256,289,11732,9288,8868,29.57,-548,-367,-726,2
376,506,506,249,301,10524,5732,12872,29.66,-1624,-676,769,2
374,507,506,251,300,11016,5768,11972,29.61,-606,-247,-258,2
374,507,506,251,300,11048,6380,12132,29.61,-686,-219,-58,2
375,507,506,252,300,11144,6160,12124,29.61,-669,-216,146,2
374,507,505,252,301,11304,6012,12004,29.66,-871,-156,15,2
374,507,505,253,301,11280,6088,11960,29.61,-601,-97,160,2
374,507,505,253,301,11448,6280,11668,29.66,-771,-262,-57,2
375,507,505,253,301,11216,6292,12044,29.61,-709,-138,1,2
375,507,505,253,301,11484,6236,11712,29.57,-504,-403,66,2
375,507,504,253,301,11476,6172,11828,29.52,-727,-157,31,2
375,507,504,253,301,11508,6320,11740,29.52,-567,-266,6,2
375,507,504,254,301,11508,6232,11808,29.71,-695,-219,-44,2
374,507,504,254,301,11472,6220,11764,29.61,-795,-111,-49,2
374,507,503,254,301,11408,6240,11860,29.61,-555,-128,35,2
374,507,503,254,301,11440,6272,11788,29.75,-680,-110,-40,2
373,507,503,254,301,11360,6012,11976,29.61,-621,-181,-63,2
374,507,503,254,301,11692,5904,11604,29.66,-485,-607,-69,2
374,507,503,254,301,11636,6252,11672,29.57,-720,-362,-42,2
374,507,503,254,301,11624,6200,11504,29.61,-702,-127,-60,2
374,507,503,255,301,11512,6092,11656,29.52,-629,-473,-80,2
373,507,502,255,301,11692,6240,11372,29.61,-564,-348,35,2
373,507,502,255,301,11680,6232,11564,29.61,-769,-60,-48,2
373,507,502,255,301,10692,6420,12232,29.66,-507,0,122,2
374,507,502,255,301,11256,6232,11948,29.57,-522,-361,-25,2
374,506,502,255,301,11048,6172,12348,29.57,-763,-344,-110,2
375,507,502,256,301,11352,5920,12068,29.61,-822,-286,-54,2
375,507,502,255,301,11284,6096,11860,29.61,-675,3,-37,2
375,507,502,256,301,11376,6064,11700,29.61,-603,-106,90,2
375,507,502,256,301,11276,6112,12260,29.52,-654,-411,-34,2
375,507,502,256,301,11312,5872,11952,29.66,-720,-221,-20,2
375,507,501,256,301,11460,5952,11964,29.61,-715,213,-50,2
375,506,501,256,301,11508,5976,11796,29.66,-727,-140,225,2
375,504,501,256,301,11432,5892,11836,29.66,-628,-282,-133,2
375,504,500,256,301,11480,6244,11488,29.66,-573,172,219,2
375,504,500,256,302,11568,5764,11872,29.61,-655,-144,61,2
375,504,500,256,302,10516,6032,12624,29.61,-663,-193,135,2
376,504,500,256,302,11140,6384,11848,29.61,-739,-355,-123,2
376,504,500,257,302,11040,6268,12160,29.66,-691,-275,-200,2
376,504,500,257,302,10852,5944,12268,29.66,-923,-192,-207,2
376,505,500,257,303,11380,5436,12416,29.71,-754,-349,84,2
376,505,500,258,303,11000,5296,12620,29.61,-606,-175,25,2
376,504,500,258,303,10708,5376,12808,29.71,-762,-308,-124,2
376,505,500,258,303,10844,5400,12892,29.61,-736,-453,5,2
376,505,500,258,303,11020,5740,12456,29.61,-758,148,-189,2
376,505,500,258,303,10860,5676,12688,29.66,-556,-417,-185,2
376,505,500,258,303,10960,5440,12572,29.66,-666,-292,-124,2
376,505,500,258,303,11076,5644,12260,29.61,-602,200,148,2
376,505,500,258,303,10556,5584,12708,29.61,-626,155,170,2
376,505,499,258,303,9420,8160,13280,29.66,-2044,179,-712,2
376,505,499,258,304,10232,5788,13200,29.71,-900,-434,309,2
376,505,499,258,304,11364,5468,12116,29.61,-438,-425,263,2
376,506,499,259,304,10892,5628,12312,29.66,-925,-88,-271,2
376,505,499,259,304,11228,5376,12484,29.71,-657,-290,-140,2
376,505,499,259,304,11004,5440,12888,29.71,-668,-270,91,2
377,505,499,259,304,11060,5220,12512,29.66,-590,-177,-108,2
376,505,499,259,304,11100,5268,12808,29.71,-774,-138,-264,2
377,505,499,259,304,11016,5056,12420,29.75,-425,-481,105,2
377,505,499,259,304,11120,5684,12332,29.66,-608,-306,-142,2
377,505,499,259,304,11080,5768,12544,29.75,-813,73,-76,2
377,505,500,259,304,11196,5640,12476,29.66,-743,-254,-23,2
376,505,499,259,304,11076,5616,12452,29.75,-663,-508,34,2
376,506,499,259,304,11352,5676,12276,29.71,-761,-282,2,2
376,506,499,259,304,11360,5504,12416,29.71,-654,-308,43,2
376,506,499,259,304,11516,5704,12024,29.66,-769,-327,-54,2
376,506,499,259,304,10992,5464,12600,29.71,-733,79,-67,2
376,505,499,260,304,10688,5716,12640,29.66,-619,-334,-185,2
376,505,499,260,304,10928,5648,12340,29.66,-245,-830,339,2
376,505,499,260,305,10960,5912,12404,29.75,-7,184,40,2
370,326,388,274,282,15340,104,7588,28.58,995,-951,389,2
370,331,390,273,284,16356,1724,6248,28.62,791,1746,1378,2
402,337,392,279,288,15628,1952,7764,28.62,6834,-1182,402,2
385,336,392,274,283,16556,2760,4860,28.62,-1110,772,-78,2
385,336,392,275,285,16652,2164,5600,28.67,-725,-460,-20,2
386,337,391,276,285,16204,1080,6468,28.62,-1059,-431,999,2
383,338,392,276,284,16320,292,6380,28.72,-619,-279,-13,2
384,338,392,277,285,16504,-452,5808,28.62,-701,-860,-213,2
384,338,392,277,285,16676,-180,5756,28.67,-884,328,70,2
384,338,391,274,279,16576,-172,6052,28.67,-545,-184,75,2
381,337,390,273,277,16644,-84,5740,28.53,-882,-225,205,2
379,337,389,271,274,16604,-328,5760,28.62,-556,-331,-61,2
379,337,388,272,275,16552,-452,5756,28.67,-608,-230,21,2
380,338,389,272,276,16680,-224,5660,28.62,-634,-314,-27,2
381,338,389,273,277,16348,-1080,6212,28.67,-1017,151,-233,2
381,337,389,274,278,16688,-20,5264,28.62,-811,-134,-313,2
381,337,389,274,279,16436,160,6508,28.53,-514,-542,-566,2
381,338,389,274,280,16308,-84,5040,28.67,-296,286,-134,2
381,338,389,275,280,16712,268,5312,28.62,-164,-584,-174,2
380,337,389,275,281,16772,64,4924,28.67,-521,-422,-65,2
381,338,389,275,281,16784,-252,5468,28.62,-518,-245,-28,2
382,338,390,275,281,16680,160,5084,28.62,-718,-118,1,2
383,338,390,276,282,16704,36,5212,28.58,-572,-72,83,2
382,339,390,276,282,16708,224,4964,28.53,-882,-433,-37,2
379,337,387,269,277,16752,312,5132,28.53,-289,57,-196,2
380,338,387,271,278,16852,120,4824,28.53,-671,-176,83,2
381,339,388,271,278,16768,92,4908,28.39,-611,-137,14,2
378,339,388,271,278,16808,540,4664,28.48,-519,-248,-34,2
378,339,388,271,278,16772,44,4960,28.62,-588,-257,-129,2
378,339,388,271,279,16788,172,4936,28.48,-672,-230,-185,2
379,339,388,271,279,16848,-24,4912,28.48,-673,-249,48,2
380,339,388,272,279,16848,64,4888,28.53,-651,-323,54,2
381,340,388,272,279,16936,296,4808,28.58,-627,-219,-84,2
